1
2.0125
3.0316
4.0544
5.08
6.108
7.1384
8.1713
9.207
10.246
11.288
12.334
13.383
14.438
15.496
16.56
17.63
18.704
19.785
20.872
21.964
23.061
24.163
25.269
26.378
27.488
28.598
29.708
30.815
31.92
33.021
34.118
35.212
36.301
37.386
38.468
39.547
40.624
41.7
42.775
43.85
44.927
46.005
47.087
48.172
49.262
50.356
51.455
52.558
53.666
54.776
55.888
57.001
58.112
59.222
60.329
61.433
62.534
63.631
64.725
65.816
66.903
67.989
69.072
70.153
71.234
72.313
73.393
74.473
75.553
76.634
77.717
78.8
79.885
80.97
82.057
83.144
84.232
85.321
86.41
87.499
88.589
89.678
90.768
91.858
92.948
94.037
95.126
96.215
97.303
98.391
99.478
100.56
101.65
102.73
103.82
104.9
105.98
107.06
108.14
109.22
110.3
111.37
112.45
113.53
114.61
115.69
116.77
117.85
118.93
120.01
121.09
122.17
123.25
124.33
125.42
126.5
127.58
128.66
129.75
130.83
131.91
132.99
134.07
135.15
136.23
137.31
138.39
139.47
140.55
141.62
142.7
143.78
144.86
145.94
147.01
148.09
149.17
150.25
151.32
152.4
153.48
154.56
155.63
156.71
157.79
158.86
159.94
161.02
162.09
163.17
164.24
165.32
166.39
167.46
168.54
169.61
170.68
171.76
172.83
173.9
174.98
176.05
177.12
178.19
179.27
180.34
181.41
182.49
183.56
184.63
185.71
186.78
187.86
188.93
190
191.07
192.15
193.22
194.29
195.36
196.43
197.5
198.57
199.64
200.71
201.78
202.85
203.92
204.99
206.06
207.13
208.2
209.27
210.34
211.41
212.48
213.55
214.61
215.68
216.75
217.82
218.89
219.96
221.03
222.09
223.16
224.23
225.29
226.36
227.43
228.49
229.56
230.63
231.69
232.76
233.82
234.89
235.95
237.02
238.08
239.15
240.21
241.28
242.34
243.41
244.47
245.54
246.6
247.67
248.73
249.79
250.86
251.92
252.98
254.05
255.11
256.17
257.24
258.3
259.36
260.43
261.49
262.55
263.61
264.68
265.74
266.8
267.86
268.92
269.98
271.05
272.11
273.17
274.23
275.29
276.35
277.41
278.47
279.53
280.59
281.65
282.71
283.77
284.82
285.88
286.94
288
289.06
290.12
291.17
292.23
293.29
294.35
295.41
296.46
297.52
298.58
299.64
300.69
301.75
302.81
303.87
304.93
305.98
307.04
308.1
309.16
310.21
311.27
312.33
313.39
314.45
315.5
316.56
317.62
318.68
319.73
320.79
321.85
322.9
323.96
325.02
326.07
327.13
328.18
329.24
330.29
331.35
332.4
333.46
334.51
335.57
336.63
337.68
338.74
339.79
340.85
341.9
342.96
344.01
345.07
346.12
347.18
348.23
349.29
350.34
351.4
352.45
353.51
354.56
355.62
356.67
357.72
358.78
359.83
360.89
361.94
362.99
364.05
365.1
366.16
367.21
368.26
369.32
370.37
371.42
372.48
373.53
374.58
375.64
376.69
377.74
378.79
379.85
380.9
381.95
383
384.05
385.11
386.16
387.21
388.26
389.31
390.36
391.41
392.46
393.52
394.57
395.62
396.67
397.72
398.77
399.82
400.87
401.92
402.97
404.02
405.07
406.13
407.18
408.23
409.28
410.33
411.38
412.42
413.47
414.52
415.57
416.62
417.67
418.72
419.77
420.81
421.86
422.91
423.96
425
426.05
427.1
428.14
429.19
430.24
431.28
432.33
433.37
434.42
435.47
436.51
437.56
438.6
439.65
440.69
441.74
442.78
443.83
444.87
445.92
446.96
448.01
449.05
450.1
451.14
452.18
453.23
454.27
455.31
456.36
457.4
458.44
459.49
460.53
461.57
462.61
463.66
464.7
465.74
466.78
467.82
468.87
469.91
470.95
471.99
473.03
474.07
475.12
476.16
477.2
478.24
479.28
480.32
